Grand Marteau d'Ivoire, Ivoire,5, Kobalte,4, Bois de Noyer,2,,,,,,,,,,
Grand Marteau de Raclage, Bois de Noyer,5, Bois de Châtaignier,4, Manganèse,3,,,,,,,,,,
Imposant Marteau R'unique, Petit Anneau Magique,15, Etain,7, Bois de Noyer,7,,,,,,,,,,
Incassable Masse d'Ha, Fer,10, Bois de Châtaignier,7, Epée d'Ha,1,,,,,,,,,,
Maillet Aclou, Etain,4, Cuivre,4, Bois de Merisier,3,,,,,,,,,,
Marteau R'unique, Petit Anneau Magique,12, Bois de Noyer,5, Etain,4,,,,,,,,,,
Marteau d'Ivoire, Ivoire,4, Bois de Noyer,3, Kobalte,3,,,,,,,,,,
Marteau de Raclage, Bois de Châtaignier,5, Bois de Noyer,5, Manganèse,2,,,,,,,,,,
Marteau du Bouftou, Cuir de Bouftou,10, Sabot de Bouftou,1, Corne de Bouftou,1,,,,,,,,,,
Masse d'Ha, Fer,6, Bois de Châtaignier,5, Epée d'Ha,1,,,,,,,,,,
Petit Marteau R'unique, Petit Anneau Magique,10, Bois de Noyer,4, Etain,3,,,,,,,,,,
Petit Marteau d'Ivoire, Kobalte,3, Ivoire,3, Bois de Noyer,2,,,,,,,,,,
Petit Marteau de Raclage, Bois de Châtaignier,6, Bois de Noyer,5, Manganèse,1,,,,,,,,,,
Petite Masse d'Ha, Bois de Châtaignier,4, Fer,4, Epée d'Ha,1,,,,,,,,,,
Puissant Marteau d'Ivoire, Ivoire,6, Kobalte,4, Bois de Noyer,3,,,,,,,,,,
Puissant Marteau de Raclage, Bois de Noyer,5, Bois de Châtaignier,5, Manganèse,3,,,,,,,,,,
Solide Masse d'Ha, Fer,8, Bois de Châtaignier,6, Epée d'Ha,1,,,,,,,,,,
Grand Marteau de Boisaille, Bois de Châtaignier,4, Bois de Frêne,1,,,,,,,,,,,,
Marteau Martel, Bois de Frêne,1, Bakélélite,1,,,,,,,,,,,,
Marteau de Boisaille, Bois de Châtaignier,3, Bois de Frêne,1,,,,,,,,,,,,
Marteau de Forgeur d'Epées, Fer,2, Bois de Frêne,1,,,,,,,,,,,,
Marteau de Forgeur de Dagues, Bois de Frêne,2, Cuivre,1,,,,,,,,,,,,
Marteau de Forgeur de Grattoir, Etain,10, Bois de Chêne,1,,,,,,,,,,,,
Marteau de Forgeur de Marteaux, Bois de Frêne,2, Fer,1,,,,,,,,,,,,
Marteau de Forgeur de Pelles, Cuivre,2, Bois de Frêne,1,,,,,,,,,,,,
Marteau du Bricoleur, Bauxite,10, Bois d'Ebène,10,,,,,,,,,,,,
Marteau du Forgemage d'Epées, Bois de Chêne,5, Pierre du Craqueleur,1,,,,,,,,,,,,
Marteau du Forgemage de Dagues, Bois de Noyer,10, Pierre du Craqueleur,1,,,,,,,,,,,,
Marteau du Forgemage de Haches, Bois de Merisier,5, Pierre du Craqueleur,1,,,,,,,,,,,,
Marteau du Forgemage de Marteaux, Bois de Chêne,9, Pierre du Craqueleur,1,,,,,,,,,,,,
Marteau du Forgemage de Pelles, Bois de Frêne,18, Pierre du Craqueleur,1,,,,,,,,,,,,
Marteau du Forgeur de Boucliers, Bois de Bambou,10, Bois de Bambou Sombre,10,,,,,,,,,,,,
Marteau du Forgeur de Haches, Fer,2, Bois de Noyer,1,,,,,,,,,,,,
Petit Marteau de Boisaille, Bois de Châtaignier,2, Bois de Frêne,1,,,,,,,,,,,,
Puissant Marteau de Boisaille, Bois de Châtaignier,5, Bois de Frêne,1,,,,,,,,,,,,
Petit Marteau de Boisaille, Bois de Châtaignier,2, Bois de Frêne,1,,,,,,,,,,,,
Puissant Marteau de Boisaille, Bois de Châtaignier,5, Bois de Frêne,1,,,,,,,,,,,,
Petit Marteau de Boisaille, Bois de Châtaignier,2, Bois de Frêne,1,,,,,,,,,,,,
Puissant Marteau de Boisaille, Bois de Châtaignier,5, Bois de Frêne,1,,,,,,,,,,,,
Petit Marteau de Boisaille, Bois de Châtaignier,2, Bois de Frêne,1,,,,,,,,,,,,
Puissant Marteau de Boisaille, Bois de Châtaignier,5, Bois de Frêne,1,,,,,,,,,,,,
Petit Marteau de Boisaille, Bois de Châtaignier,2, Bois de Frêne,1,,,,,,,,,,,,
Puissant Marteau de Boisaille, Bois de Châtaignier,5, Bois de Frêne,1,,,,,,,,,,,,
Petit Marteau de Boisaille, Bois de Châtaignier,2, Bois de Frêne,1,,,,,,,,,,,,
Puissant Marteau de Boisaille, Bois de Châtaignier,5, Bois de Frêne,1,,,,,,,,,,,,
Petit Marteau de Boisaille, Bois de Châtaignier,2, Bois de Frêne,1,,,,,,,,,,,,
Puissant Marteau de Boisaille, Bois de Châtaignier,5, Bois de Frêne,1,,,,,,,,,,,,
Petit Marteau de Boisaille, Bois de Châtaignier,2, Bois de Frêne,1,,,,,,,,,,,,
Puissant Marteau de Boisaille, Bois de Châtaignier,5, Bois de Frêne,1,,,,,,,,,,,,
